Warehouse_ID,Store_ID,Invoice No,Match Method,Label Damage, Damage,Returns Collected,DateTime arrived at store,DateTime Left store
10,27,2899,Manual,0,1,1,26/06/2020 12:38:00,26/06/2020 12:57:49
8,8,267,Manual,0,1,1,20/05/2020 13:32:00,20/05/2020 13:58:23
7,14,7623,Scanned,0,0,1,22/03/2020 15:45:00,22/03/2020 16:36:58
3,9,4294,Manual,1,0,1,05/06/2020 08:44:00,05/06/2020 09:22:46
4,9,7441,Manual,0,1,1,11/04/2020 20:35:00,11/04/2020 21:15:08
8,34,384,Manual,0,0,1,08/05/2020 20:50:00,08/05/2020 20:52:35
10,30,8980,Scanned,1,0,0,04/03/2020 11:41:00,04/03/2020 12:14:30
8,40,7882,Manual,0,1,0,25/04/2020 11:52:00,25/04/2020 12:43:57
9,42,6625,Manual,1,1,1,02/02/2020 09:56:00,02/02/2020 10:07:42
8,23,5627,Scanned,0,0,0,15/04/2020 06:56:00,15/04/2020 07:18:03
3,17,7092,Manual,1,1,0,22/06/2020 16:51:00,22/06/2020 17:34:12
7,27,4305,Scanned,0,0,0,16/04/2020 11:02:00,16/04/2020 11:16:43
7,41,7174,Manual,0,0,0,25/06/2020 18:17:00,25/06/2020 19:14:39
8,2,6807,Scanned,0,1,1,25/06/2020 21:48:00,25/06/2020 22:11:13
10,9,7802,Manual,1,1,0,04/04/2020 13:45:00,04/04/2020 14:15:24
4,26,2023,Manual,0,1,0,15/03/2020 04:03:00,15/03/2020 04:07:19
10,33,7082,Manual,1,1,0,14/05/2020 05:57:00,14/05/2020 06:34:10
2,24,349,Scanned,0,1,1,27/02/2020 01:36:00,27/02/2020 02:10:39
7,14,9902,Scanned,0,1,0,14/02/2020 12:55:00,14/02/2020 12:57:06
8,14,104,Manual,0,0,1,07/02/2020 18:24:00,07/02/2020 18:28:01
8,27,2272,Scanned,1,0,1,02/02/2020 08:13:00,02/02/2020 08:26:24
2,38,9106,Scanned,1,0,0,15/04/2020 02:28:00,15/04/2020 02:56:01
3,49,2993,Manual,0,1,1,23/06/2020 16:48:00,23/06/2020 17:21:42
3,42,5282,Scanned,0,1,1,18/01/2020 09:52:00,18/01/2020 10:42:57
5,5,5530,Scanned,0,0,1,20/03/2020 20:27:00,20/03/2020 21:23:18
7,26,5523,Scanned,1,0,0,26/06/2020 00:56:00,26/06/2020 01:50:07
8,33,7685,Scanned,0,0,0,30/04/2020 11:21:00,30/04/2020 12:17:57
4,7,1701,Scanned,0,0,0,22/02/2020 16:32:00,22/02/2020 17:22:36
1,21,7647,Manual,1,1,0,16/04/2020 16:24:00,16/04/2020 17:01:48
1,1,7752,Scanned,0,1,0,30/03/2020 10:02:00,30/03/2020 10:47:23
2,45,7979,Manual,0,1,0,08/03/2020 07:43:00,08/03/2020 08:02:03
1,25,2664,Scanned,1,0,1,06/01/2020 04:39:00,06/01/2020 05:35:51
10,19,1571,Scanned,1,0,1,09/05/2020 17:15:00,09/05/2020 17:58:49
9,15,7455,Manual,0,0,0,26/02/2020 14:45:00,26/02/2020 15:39:08
9,43,6615,Scanned,0,0,0,05/06/2020 16:43:00,05/06/2020 17:16:53
10,25,5546,Manual,1,0,0,28/03/2020 07:06:00,28/03/2020 07:45:22
10,3,8826,Scanned,1,0,0,23/02/2020 23:23:00,24/02/2020 00:21:01
10,33,1002,Manual,1,0,1,18/03/2020 08:34:00,18/03/2020 09:23:25
7,46,2881,Scanned,0,0,0,26/06/2020 05:41:00,26/06/2020 06:37:18
5,1,8372,Manual,1,0,1,18/03/2020 22:18:00,18/03/2020 22:50:00
10,26,8118,Manual,1,0,0,04/05/2020 23:33:00,05/05/2020 00:10:42
4,19,2520,Scanned,0,0,1,16/03/2020 21:12:00,16/03/2020 21:17:11
1,30,2429,Scanned,0,0,1,17/06/2020 07:04:00,17/06/2020 07:37:29
7,32,9610,Manual,1,0,0,06/02/2020 09:00:00,06/02/2020 09:32:17
3,46,7104,Scanned,0,1,0,19/02/2020 04:06:00,19/02/2020 04:16:30
4,33,9848,Manual,1,1,0,26/04/2020 21:08:00,26/04/2020 21:28:00
8,33,219,Scanned,1,1,0,27/02/2020 07:08:00,27/02/2020 07:22:37
8,8,186,Scanned,1,0,1,01/03/2020 15:35:00,01/03/2020 15:41:47
9,33,6180,Scanned,0,0,0,12/03/2020 18:47:00,12/03/2020 19:35:58
8,39,2396,Manual,0,0,0,08/03/2020 23:04:00,08/03/2020 23:21:59
1,23,5399,Manual,1,0,1,04/02/2020 17:20:00,04/02/2020 18:12:50
2,22,8096,Manual,0,0,1,24/05/2020 04:13:00,24/05/2020 04:52:52
3,49,4717,Manual,0,0,1,09/04/2020 21:15:00,09/04/2020 21:25:03
3,32,2652,Scanned,0,0,0,27/06/2020 02:20:00,27/06/2020 03:10:33
2,36,9308,Scanned,1,0,0,28/06/2020 01:16:00,28/06/2020 01:29:14
3,23,5068,Scanned,1,1,0,30/03/2020 10:24:00,30/03/2020 10:30:40
2,34,275,Manual,1,0,1,20/02/2020 05:49:00,20/02/2020 06:43:04
4,18,8852,Manual,0,0,1,16/02/2020 22:09:00,16/02/2020 22:39:00
3,15,5230,Scanned,1,1,1,18/05/2020 15:59:00,18/05/2020 16:18:22
5,37,6653,Manual,1,1,1,22/05/2020 21:40:00,22/05/2020 21:49:51
9,8,9669,Scanned,1,0,0,28/06/2020 21:04:00,28/06/2020 21:46:10
4,17,770,Scanned,1,1,1,16/04/2020 10:12:00,16/04/2020 10:31:22
8,18,1482,Manual,0,1,0,20/03/2020 07:36:00,20/03/2020 08:03:41
1,38,3754,Scanned,1,0,0,28/02/2020 18:22:00,28/02/2020 18:49:42
6,33,3051,Manual,1,0,0,05/06/2020 20:55:00,05/06/2020 21:41:42
7,19,8646,Scanned,1,0,1,25/01/2020 11:38:00,25/01/2020 12:21:23
5,41,6257,Scanned,0,1,0,30/03/2020 13:17:00,30/03/2020 14:12:36
7,46,7500,Manual,0,1,1,16/01/2020 22:20:00,16/01/2020 22:22:48
1,41,499,Scanned,1,0,1,05/06/2020 13:20:00,05/06/2020 14:02:23
1,9,2989,Scanned,1,0,0,11/04/2020 10:10:00,11/04/2020 10:57:13
1,45,5310,Scanned,1,1,1,06/06/2020 13:43:00,06/06/2020 14:28:22
1,29,5982,Manual,1,0,0,25/02/2020 12:59:00,25/02/2020 13:53:31
4,20,549,Manual,0,0,1,23/02/2020 13:03:00,23/02/2020 13:14:34
10,50,8890,Manual,1,0,0,29/03/2020 17:55:00,29/03/2020 18:49:59
6,3,2260,Scanned,1,0,0,27/04/2020 14:10:00,27/04/2020 14:46:39
10,19,4029,Manual,0,0,0,29/03/2020 08:38:00,29/03/2020 09:05:54
6,15,1878,Manual,1,1,0,29/03/2020 01:08:00,29/03/2020 01:42:40
8,34,823,Scanned,0,1,0,26/05/2020 11:46:00,26/05/2020 12:35:49
7,10,1186,Manual,0,1,1,26/04/2020 06:15:00,26/04/2020 06:17:04
10,41,5251,Manual,1,1,1,06/04/2020 19:21:00,06/04/2020 19:51:08
4,43,7027,Manual,1,0,1,01/02/2020 18:49:00,01/02/2020 19:05:43
8,38,1789,Scanned,0,0,0,22/06/2020 07:46:00,22/06/2020 07:55:54
6,45,1717,Scanned,0,1,1,11/06/2020 13:36:00,11/06/2020 14:16:12
4,2,6278,Manual,1,1,0,02/02/2020 19:32:00,02/02/2020 19:41:32
5,17,9010,Scanned,0,0,1,17/02/2020 12:03:00,17/02/2020 12:53:16
2,1,3402,Scanned,0,0,1,26/02/2020 09:21:00,26/02/2020 09:26:07
9,12,6644,Scanned,0,0,1,19/05/2020 02:23:00,19/05/2020 02:25:11
4,1,4039,Scanned,0,1,1,09/04/2020 03:48:00,09/04/2020 04:05:08
10,36,9982,Manual,1,1,0,15/01/2020 16:55:00,15/01/2020 17:54:51
2,5,9757,Scanned,1,0,0,11/03/2020 23:28:00,11/03/2020 23:45:18
6,26,2352,Manual,0,0,1,27/02/2020 08:02:00,27/02/2020 08:35:48
3,40,5408,Scanned,0,0,0,20/04/2020 17:35:00,20/04/2020 18:10:06
2,35,2868,Scanned,1,0,0,05/05/2020 03:50:00,05/05/2020 03:59:18
9,26,2608,Manual,0,0,0,01/06/2020 15:09:00,01/06/2020 15:44:57
10,28,1218,Scanned,0,0,0,13/02/2020 07:30:00,13/02/2020 07:32:51
6,5,8872,Manual,0,0,1,06/02/2020 00:15:00,06/02/2020 00:19:50
9,45,5225,Manual,1,0,0,13/01/2020 06:04:00,13/01/2020 06:46:12
5,42,288,Scanned,1,0,1,20/05/2020 21:26:00,20/05/2020 21:41:18
10,47,6778,Manual,1,1,1,04/01/2020 14:45:00,04/01/2020 14:55:35
1,6,9250,Scanned,0,1,1,22/03/2020 21:57:00,22/03/2020 22:14:16
4,26,5451,Scanned,1,1,1,21/02/2020 15:54:00,21/02/2020 16:10:35
1,7,7933,Scanned,1,1,0,31/05/2020 19:36:00,31/05/2020 20:35:35
2,39,1467,Scanned,0,1,1,01/02/2020 05:48:00,01/02/2020 06:34:21
10,34,4809,Scanned,1,0,0,15/01/2020 13:27:00,15/01/2020 14:12:53
5,49,1934,Scanned,0,0,1,04/03/2020 23:38:00,05/03/2020 00:02:08
9,35,1066,Scanned,1,1,1,14/02/2020 16:56:00,14/02/2020 17:47:59
1,25,6839,Scanned,0,1,1,31/03/2020 23:23:00,31/03/2020 23:33:42
3,22,6835,Manual,1,0,1,03/05/2020 08:26:00,03/05/2020 09:17:37
9,49,4279,Scanned,1,0,1,02/03/2020 13:48:00,02/03/2020 14:20:47
9,49,1388,Scanned,0,0,1,26/06/2020 00:58:00,26/06/2020 01:21:24
6,5,6021,Manual,0,1,1,23/06/2020 17:40:00,23/06/2020 18:13:57
4,32,1285,Manual,1,0,0,28/05/2020 19:13:00,28/05/2020 19:47:56
7,39,7445,Manual,1,0,0,20/04/2020 20:17:00,20/04/2020 20:31:36
6,40,4915,Manual,1,0,0,19/04/2020 12:21:00,19/04/2020 12:27:58
6,20,9082,Manual,1,1,1,16/06/2020 20:08:00,16/06/2020 20:36:26
2,37,3737,Manual,1,0,0,15/01/2020 06:47:00,15/01/2020 07:02:41
2,32,7840,Scanned,0,1,1,04/06/2020 21:52:00,04/06/2020 22:26:33
9,39,2856,Manual,1,1,0,15/01/2020 15:23:00,15/01/2020 15:35:38
1,40,440,Scanned,1,1,0,23/01/2020 02:20:00,23/01/2020 02:59:09
8,33,6311,Manual,1,0,0,28/06/2020 19:26:00,28/06/2020 20:08:48
9,38,2398,Manual,0,0,0,03/02/2020 06:54:00,03/02/2020 07:50:51
6,6,4851,Manual,1,0,0,25/03/2020 15:43:00,25/03/2020 16:08:26
2,6,9447,Manual,1,0,1,07/03/2020 17:57:00,07/03/2020 18:52:20
6,1,6980,Manual,0,0,0,16/01/2020 11:45:00,16/01/2020 11:55:29
4,3,189,Manual,0,0,1,13/03/2020 15:54:00,13/03/2020 16:38:59
6,22,4786,Manual,1,1,1,18/02/2020 11:28:00,18/02/2020 11:47:52
7,37,2431,Scanned,1,1,1,23/04/2020 22:35:00,23/04/2020 23:32:20
9,35,1901,Manual,1,1,0,19/03/2020 09:26:00,19/03/2020 09:26:56
10,32,5867,Scanned,0,1,0,14/04/2020 11:45:00,14/04/2020 12:36:34
10,3,9103,Manual,0,0,1,29/03/2020 12:15:00,29/03/2020 12:49:41
7,50,8565,Manual,1,0,0,08/03/2020 06:08:00,08/03/2020 07:02:57
10,38,9795,Scanned,0,0,1,28/05/2020 16:25:00,28/05/2020 17:10:08
4,10,6403,Scanned,0,1,0,14/05/2020 23:23:00,15/05/2020 00:12:08
9,22,7289,Scanned,1,0,1,13/06/2020 19:38:00,13/06/2020 20:15:31
9,42,6718,Manual,0,1,0,18/01/2020 21:52:00,18/01/2020 22:01:07
3,21,8997,Manual,1,0,0,16/02/2020 15:34:00,16/02/2020 15:46:07
4,42,9966,Scanned,1,0,0,16/01/2020 09:24:00,16/01/2020 09:38:12
8,45,5757,Manual,1,1,0,23/03/2020 14:08:00,23/03/2020 14:11:49
1,35,6434,Manual,0,0,1,06/03/2020 15:27:00,06/03/2020 16:11:40
4,24,6952,Scanned,1,1,0,30/05/2020 17:54:00,30/05/2020 17:56:35
1,2,7189,Manual,1,1,0,12/04/2020 08:27:00,12/04/2020 09:01:46
8,24,3053,Scanned,0,0,0,08/01/2020 16:28:00,08/01/2020 16:35:03
5,32,9993,Scanned,0,1,0,22/05/2020 15:44:00,22/05/2020 16:39:21
2,40,2344,Manual,0,1,1,18/03/2020 00:52:00,18/03/2020 01:46:31
9,48,5207,Scanned,1,0,1,19/03/2020 06:34:00,19/03/2020 07:15:56
9,15,8479,Scanned,1,0,0,07/03/2020 08:07:00,07/03/2020 08:31:56
7,36,7796,Scanned,1,1,0,26/01/2020 10:01:00,26/01/2020 10:08:17
3,11,9653,Scanned,1,1,0,01/01/2020 13:39:00,01/01/2020 13:44:52
9,47,4018,Manual,0,0,1,03/06/2020 11:19:00,03/06/2020 11:32:07
6,43,2542,Scanned,0,0,0,16/04/2020 19:46:00,16/04/2020 20:31:49
10,35,5960,Manual,1,0,0,03/04/2020 11:50:00,03/04/2020 12:36:39
9,28,5840,Scanned,0,0,0,21/02/2020 07:18:00,21/02/2020 08:05:37
2,15,5450,Manual,0,0,1,04/02/2020 08:17:00,04/02/2020 08:44:09
3,42,758,Manual,0,1,0,01/05/2020 18:53:00,01/05/2020 19:21:21
5,43,6649,Scanned,0,0,0,03/03/2020 04:56:00,03/03/2020 04:56:01
10,1,401,Scanned,1,1,0,03/04/2020 07:44:00,03/04/2020 08:05:26
2,14,4335,Manual,1,1,1,17/04/2020 14:36:00,17/04/2020 15:03:48
6,1,8920,Manual,1,0,0,03/06/2020 21:13:00,03/06/2020 22:03:43
8,10,481,Manual,1,0,1,22/02/2020 18:32:00,22/02/2020 18:35:22
3,35,7023,Manual,0,1,1,14/03/2020 03:06:00,14/03/2020 03:19:41
1,20,2724,Manual,0,0,0,29/01/2020 09:38:00,29/01/2020 09:46:29
8,23,1466,Manual,1,0,1,27/06/2020 02:24:00,27/06/2020 03:22:46
1,39,1814,Scanned,0,0,1,01/04/2020 11:45:00,01/04/2020 11:48:50
2,23,8270,Scanned,1,1,0,11/01/2020 23:14:00,11/01/2020 23:19:14
9,44,6167,Scanned,1,0,0,01/03/2020 14:41:00,01/03/2020 15:27:42
7,1,2678,Scanned,0,1,1,10/04/2020 06:53:00,10/04/2020 06:54:53
1,20,6352,Manual,1,1,0,14/06/2020 04:46:00,14/06/2020 04:52:29
4,49,2405,Scanned,0,0,1,16/01/2020 09:19:00,16/01/2020 09:41:59
2,23,2425,Scanned,0,0,0,29/01/2020 20:25:00,29/01/2020 21:24:30
1,50,9508,Manual,0,1,0,10/03/2020 09:13:00,10/03/2020 09:50:22
10,23,1395,Manual,0,1,0,20/02/2020 13:11:00,20/02/2020 14:07:11
10,6,3440,Manual,1,1,0,27/04/2020 07:43:00,27/04/2020 07:58:37
8,23,3318,Scanned,1,1,1,13/06/2020 23:48:00,14/06/2020 00:35:27
5,5,7442,Scanned,0,1,1,10/05/2020 08:19:00,10/05/2020 08:49:21
3,5,8437,Manual,0,0,0,05/02/2020 02:44:00,05/02/2020 03:22:39
7,22,2528,Manual,0,1,0,29/01/2020 17:03:00,29/01/2020 17:50:05
3,46,8251,Scanned,0,1,1,17/03/2020 13:23:00,17/03/2020 13:47:56
2,35,8965,Manual,1,1,1,21/05/2020 06:30:00,21/05/2020 06:53:47
10,33,8240,Manual,1,1,0,18/04/2020 08:59:00,18/04/2020 09:28:00
7,4,2911,Manual,1,0,0,13/02/2020 21:10:00,13/02/2020 22:03:30
5,12,526,Scanned,0,0,1,16/01/2020 23:55:00,17/01/2020 00:28:18
2,8,4077,Manual,1,0,0,14/01/2020 06:18:00,14/01/2020 06:40:13
2,11,8579,Manual,0,0,1,30/05/2020 01:56:00,30/05/2020 02:20:25
8,42,6745,Manual,1,0,0,01/05/2020 06:58:00,01/05/2020 07:47:58
1,45,6886,Manual,1,1,1,26/03/2020 07:56:00,26/03/2020 08:48:30
6,33,3960,Scanned,1,1,0,26/04/2020 21:15:00,26/04/2020 21:25:49
9,28,4408,Scanned,1,0,1,19/04/2020 06:04:00,19/04/2020 06:27:53
4,24,4743,Scanned,1,1,0,06/05/2020 01:04:00,06/05/2020 01:35:14
4,21,8259,Scanned,1,0,0,08/02/2020 11:59:00,08/02/2020 12:36:10
10,7,6410,Scanned,0,1,0,20/05/2020 11:57:00,20/05/2020 12:02:30
1,12,637,Manual,0,1,0,06/04/2020 00:10:00,06/04/2020 00:24:59
10,14,8310,Scanned,1,1,1,19/03/2020 23:20:00,19/03/2020 23:20:33
4,36,3725,Scanned,0,1,0,20/06/2020 15:04:00,20/06/2020 15:45:58
2,22,4094,Scanned,1,0,0,04/01/2020 14:19:00,04/01/2020 14:27:53
6,4,6949,Manual,0,1,1,02/04/2020 01:52:00,02/04/2020 02:02:32
4,46,3598,Scanned,1,1,1,18/01/2020 14:04:00,18/01/2020 14:21:39
5,29,7559,Scanned,1,1,1,10/01/2020 19:39:00,10/01/2020 20:02:36
4,38,5708,Manual,1,0,1,14/05/2020 09:41:00,14/05/2020 09:46:50
7,35,5681,Manual,0,1,1,06/05/2020 06:24:00,06/05/2020 06:26:02
5,27,9329,Scanned,1,1,0,15/05/2020 17:56:00,15/05/2020 18:36:44
1,20,7270,Scanned,0,0,1,03/04/2020 03:10:00,03/04/2020 03:15:30
4,20,8883,Manual,1,0,1,24/03/2020 22:54:00,24/03/2020 23:46:00
2,26,2022,Scanned,1,1,1,31/03/2020 03:57:00,31/03/2020 04:11:15
1,2,5437,Manual,0,1,0,01/05/2020 17:06:00,01/05/2020 17:08:49
7,15,5557,Scanned,0,1,0,11/03/2020 18:05:00,11/03/2020 18:05:31
10,37,6022,Manual,0,0,0,15/01/2020 14:21:00,15/01/2020 15:13:34
7,38,6596,Scanned,1,0,0,19/05/2020 11:42:00,19/05/2020 11:44:44
2,36,5897,Manual,0,0,0,12/03/2020 11:31:00,12/03/2020 11:34:16
9,11,4133,Scanned,0,1,1,18/05/2020 01:48:00,18/05/2020 02:23:12
10,18,2859,Manual,1,0,0,20/01/2020 15:28:00,20/01/2020 15:56:25
2,50,588,Manual,0,0,0,29/02/2020 22:20:00,29/02/2020 22:53:47
9,2,2670,Manual,1,1,0,26/04/2020 19:17:00,26/04/2020 20:04:17
5,30,67,Manual,0,0,1,11/06/2020 01:22:00,11/06/2020 01:27:50
8,28,9047,Scanned,1,1,1,24/03/2020 11:43:00,24/03/2020 12:03:19
8,32,3433,Scanned,1,1,1,25/02/2020 19:44:00,25/02/2020 19:52:36
10,35,3064,Manual,1,1,0,03/02/2020 02:27:00,03/02/2020 02:42:02
6,3,4506,Scanned,0,1,1,15/05/2020 10:51:00,15/05/2020 10:51:04
3,50,1098,Manual,1,0,1,03/02/2020 07:23:00,03/02/2020 08:18:17
7,47,3017,Manual,0,1,1,14/01/2020 08:14:00,14/01/2020 08:55:46
5,2,9199,Scanned,1,1,0,20/03/2020 06:25:00,20/03/2020 07:05:58
5,23,4524,Manual,1,1,1,27/04/2020 20:51:00,27/04/2020 21:00:45
7,38,9000,Manual,1,1,1,28/04/2020 06:41:00,28/04/2020 07:39:02
7,5,8288,Manual,1,0,0,07/02/2020 13:32:00,07/02/2020 14:09:56
4,28,9750,Manual,1,1,1,25/06/2020 16:09:00,25/06/2020 16:25:13
1,6,6643,Manual,1,0,0,23/04/2020 18:28:00,23/04/2020 18:31:35
9,20,3514,Manual,0,0,0,05/06/2020 17:53:00,05/06/2020 18:15:04
5,32,4199,Scanned,0,0,0,24/05/2020 22:58:00,24/05/2020 23:31:42
4,38,5017,Scanned,0,1,1,13/01/2020 02:08:00,13/01/2020 02:48:02
8,16,3354,Manual,0,1,1,13/04/2020 05:27:00,13/04/2020 05:31:20
1,28,7919,Manual,0,1,1,02/02/2020 18:18:00,02/02/2020 18:44:08
5,3,42,Scanned,0,0,1,16/06/2020 17:31:00,16/06/2020 17:54:13
10,11,3605,Scanned,1,0,1,23/06/2020 02:39:00,23/06/2020 02:54:06
2,10,2154,Manual,1,1,0,24/03/2020 09:10:00,24/03/2020 09:40:00
2,26,376,Manual,0,1,1,09/01/2020 21:59:00,09/01/2020 22:46:03
1,34,8713,Manual,1,1,0,14/05/2020 06:47:00,14/05/2020 06:57:09
3,46,1969,Scanned,1,0,0,23/04/2020 02:20:00,23/04/2020 03:10:52
3,28,6711,Manual,0,1,0,13/04/2020 12:24:00,13/04/2020 12:58:22
4,15,420,Scanned,0,1,0,07/01/2020 05:05:00,07/01/2020 05:53:38
9,46,9948,Scanned,0,0,0,01/01/2020 10:56:00,01/01/2020 11:45:18
10,41,6482,Scanned,1,0,0,28/04/2020 06:41:00,28/04/2020 07:09:31
9,18,947,Manual,1,0,0,03/04/2020 07:34:00,03/04/2020 08:33:41
7,37,6926,Manual,0,0,1,11/06/2020 09:13:00,11/06/2020 09:38:46
5,25,5343,Manual,1,0,0,15/05/2020 07:34:00,15/05/2020 08:28:58
9,35,8054,Scanned,1,0,1,22/01/2020 06:28:00,22/01/2020 07:26:30
6,1,5412,Manual,1,0,1,07/02/2020 22:21:00,07/02/2020 22:33:08
3,49,8879,Scanned,1,1,0,25/06/2020 16:02:00,25/06/2020 16:24:24
7,12,6053,Manual,1,0,1,28/02/2020 11:28:00,28/02/2020 11:47:08
6,13,8969,Manual,1,1,0,25/03/2020 23:40:00,26/03/2020 00:04:13
9,18,6190,Manual,1,0,1,20/03/2020 14:59:00,20/03/2020 15:44:02
7,13,8710,Manual,0,0,0,16/01/2020 19:08:00,16/01/2020 19:23:49
5,42,2732,Manual,1,1,1,14/06/2020 23:25:00,14/06/2020 23:25:57
3,18,2543,Manual,0,1,1,11/05/2020 00:04:00,11/05/2020 00:20:43
3,24,6208,Scanned,0,1,1,14/06/2020 00:07:00,14/06/2020 00:23:35
7,37,8137,Scanned,1,0,1,15/04/2020 23:49:00,15/04/2020 23:51:50
4,5,8627,Scanned,0,1,1,07/05/2020 08:41:00,07/05/2020 09:02:59
7,37,5431,Manual,0,1,1,05/03/2020 04:58:00,05/03/2020 05:17:52
2,7,9324,Scanned,1,0,0,01/04/2020 11:38:00,01/04/2020 11:53:00
4,38,6307,Manual,0,1,0,20/04/2020 05:04:00,20/04/2020 05:19:10
3,14,3949,Scanned,0,1,1,13/02/2020 14:57:00,13/02/2020 15:17:41
10,33,1523,Manual,1,0,0,25/05/2020 15:04:00,25/05/2020 15:13:55
5,9,6485,Manual,0,0,0,11/04/2020 18:02:00,11/04/2020 18:44:05
8,17,778,Scanned,1,1,0,17/01/2020 17:30:00,17/01/2020 18:17:54
6,36,4667,Manual,0,0,0,24/03/2020 08:30:00,24/03/2020 09:01:25
1,10,9502,Manual,1,1,0,29/04/2020 04:20:00,29/04/2020 04:43:38
7,18,4986,Manual,1,0,0,07/06/2020 19:13:00,07/06/2020 19:41:07
1,39,604,Scanned,0,0,1,04/02/2020 06:53:00,04/02/2020 06:55:38
1,37,1608,Manual,1,1,0,06/03/2020 04:06:00,06/03/2020 04:46:22
5,18,2069,Scanned,0,1,0,15/04/2020 05:41:00,15/04/2020 05:53:39
3,16,9604,Manual,1,1,0,13/06/2020 23:01:00,13/06/2020 23:53:33
6,34,2164,Scanned,0,0,1,16/06/2020 16:40:00,16/06/2020 16:50:38
6,42,3604,Scanned,0,1,1,30/04/2020 03:53:00,30/04/2020 04:49:06
4,43,8384,Manual,0,0,0,30/05/2020 21:08:00,30/05/2020 21:09:58
4,44,6365,Manual,0,1,0,19/01/2020 11:05:00,19/01/2020 11:38:11
1,10,7560,Manual,0,0,1,29/04/2020 19:47:00,29/04/2020 20:14:45
4,48,2694,Manual,1,1,0,17/05/2020 07:42:00,17/05/2020 08:29:43
4,37,7982,Scanned,1,1,1,28/02/2020 00:37:00,28/02/2020 01:02:26
4,28,9481,Manual,0,1,0,27/04/2020 06:40:00,27/04/2020 07:05:26
9,17,5171,Scanned,0,1,1,24/02/2020 01:27:00,24/02/2020 01:33:32
8,14,1620,Scanned,1,0,1,18/01/2020 02:32:00,18/01/2020 02:36:09
10,34,8340,Scanned,0,0,0,20/01/2020 17:00:00,20/01/2020 17:07:59
2,14,9696,Scanned,1,1,1,10/05/2020 15:58:00,10/05/2020 16:53:55
4,42,3226,Manual,1,0,1,02/01/2020 22:17:00,02/01/2020 22:27:21
6,50,3926,Scanned,0,0,1,18/06/2020 08:59:00,18/06/2020 09:40:20
3,6,4126,Manual,1,0,1,31/01/2020 11:11:00,31/01/2020 11:33:22
4,24,5943,Scanned,0,0,0,14/03/2020 14:29:00,14/03/2020 15:03:20
2,50,5365,Manual,0,1,1,14/03/2020 22:11:00,14/03/2020 22:44:18
10,25,6995,Manual,0,0,1,11/03/2020 04:28:00,11/03/2020 04:54:31
2,47,9506,Manual,0,1,1,14/03/2020 17:51:00,14/03/2020 18:41:29
10,15,9465,Scanned,1,0,1,10/01/2020 21:50:00,10/01/2020 22:22:53
2,47,9014,Scanned,0,0,0,27/06/2020 18:44:00,27/06/2020 19:13:06
4,38,6526,Scanned,0,1,1,28/03/2020 13:26:00,28/03/2020 13:31:29
1,14,2139,Manual,0,0,1,24/04/2020 11:10:00,24/04/2020 11:14:21
3,8,9704,Scanned,0,1,1,15/01/2020 15:08:00,15/01/2020 15:38:52
5,50,5964,Manual,0,0,1,30/03/2020 03:45:00,30/03/2020 03:55:59
8,49,4968,Scanned,1,1,0,18/06/2020 16:37:00,18/06/2020 16:50:54
1,31,917,Manual,0,1,1,18/02/2020 11:50:00,18/02/2020 11:50:25
8,21,3553,Manual,0,1,1,18/04/2020 18:24:00,18/04/2020 18:34:30
5,27,6160,Manual,0,1,1,15/05/2020 04:40:00,15/05/2020 05:30:11
7,23,1134,Scanned,0,0,1,29/03/2020 07:24:00,29/03/2020 07:31:53
3,4,4831,Scanned,1,0,1,24/02/2020 16:44:00,24/02/2020 17:13:45
5,29,6966,Manual,0,0,0,09/01/2020 14:06:00,09/01/2020 14:16:25
8,40,2843,Manual,1,1,1,19/06/2020 11:55:00,19/06/2020 12:18:17
7,40,3023,Manual,1,0,1,11/03/2020 13:53:00,11/03/2020 14:44:46
6,50,5564,Scanned,0,0,1,31/05/2020 00:01:00,31/05/2020 00:53:58
7,16,8273,Scanned,1,1,1,15/01/2020 10:41:00,15/01/2020 11:07:38
5,8,1381,Manual,1,1,1,31/05/2020 15:35:00,31/05/2020 16:18:38
3,8,3010,Scanned,1,0,1,29/05/2020 06:10:00,29/05/2020 06:33:34
2,42,1554,Scanned,0,1,1,13/01/2020 20:54:00,13/01/2020 20:57:14
6,11,4945,Scanned,0,0,0,05/06/2020 04:59:00,05/06/2020 05:15:18
6,27,9641,Manual,1,0,1,31/01/2020 12:51:00,31/01/2020 13:03:51
9,4,5475,Scanned,1,0,1,08/05/2020 00:01:00,08/05/2020 00:40:32
5,7,5311,Manual,0,1,1,25/01/2020 03:36:00,25/01/2020 04:09:05
6,19,2730,Scanned,0,1,1,24/05/2020 02:25:00,24/05/2020 02:45:28
9,8,1396,Manual,1,0,1,02/05/2020 11:28:00,02/05/2020 11:45:34
4,12,6963,Manual,0,0,0,06/06/2020 01:59:00,06/06/2020 02:47:00
4,47,2893,Manual,0,0,1,31/05/2020 02:14:00,31/05/2020 02:56:05
3,25,6645,Manual,1,1,0,25/03/2020 13:13:00,25/03/2020 13:30:51
1,23,2335,Manual,0,1,1,26/02/2020 15:19:00,26/02/2020 15:44:08
7,30,8785,Manual,1,0,1,04/02/2020 06:21:00,04/02/2020 07:00:04
2,16,5903,Manual,1,0,1,16/03/2020 21:56:00,16/03/2020 22:22:14
6,8,4907,Manual,1,1,0,17/02/2020 12:04:00,17/02/2020 12:39:07
